_id,OCC_DATE,OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,DIVISION,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,HOOD_158,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,AUTOMOBILE,MOTORCYCLE,PASSENGER,BICYCLE,PEDESTRIAN,geometry
280150,1516251600000,January,Thursday,2018,7,D22,1.0,NO,NO,NO,158,Islington (158),-79.54055358962985,43.63875542145683,NO,YES,NO,NO,NO,"{""coordinates"": [[301528.00814189744, 4833202.378817629]], ""type"": ""MultiPoint""}"
634112,1695700800000,September,Tuesday,2023,16,D33,,NO,NO,YES,052,Bayview Village (52),-79.38804471609475,43.766584388106,YES,NO,NO,NO,NO,"{""coordinates"": [[313813.73428480775, 4847408.872234365]], ""type"": ""MultiPoint""}"
348644,1543813200000,December,Monday,2018,17,D53,,NO,NO,YES,174,South Eglinton-Davisville (174),-79.3904779654074,43.6986196390879,YES,NO,NO,NO,NO,"{""coordinates"": [[313627.8062851404, 4839858.003936402]], ""type"": ""MultiPoint""}"
160712,1465617600000,June,Saturday,2016,19,D55,,NO,YES,NO,070,South Riverdale (70),-79.32828769747441,43.65898084157216,YES,NO,NO,NO,NO,"{""coordinates"": [[318649.64445300214, 4835462.835621354]], ""type"": ""MultiPoint""}"
724211,1736312400000,January,Wednesday,2025,7,D14,,NO,YES,NO,163,Fort York-Liberty Village (163),-79.41709772763275,43.63864478061785,YES,NO,NO,NO,NO,"{""coordinates"": [[311488.8297752669, 4833192.627755315]], ""type"": ""MultiPoint""}"
583010,1671339600000,December,Sunday,2022,14,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.31150497297504,43.75636972325097,YES,NO,NO,NO,NO,"{""coordinates"": [[319978.6785737694, 4846285.2350310255]], ""type"": ""MultiPoint""}"
241386,1501214400000,July,Friday,2017,14,D11,,NO,YES,NO,088,High Park North (88),-79.4730079205928,43.65269394752848,YES,NO,NO,NO,NO,"{""coordinates"": [[306977.302773514, 4834750.423465833]], ""type"": ""MultiPoint""}"
153722,1462420800000,May,Thursday,2016,15,D55,,NO,NO,YES,070,South Riverdale (70),-79.35160617197907,43.66304970595852,YES,NO,NO,NO,NO,"{""coordinates"": [[316768.0587452399, 4835911.237075814]], ""type"": ""MultiPoint""}"
359275,1547960400000,January,Sunday,2019,11,D22,,NO,NO,YES,160,Mimico-Queensway (160),-79.49315494028585,43.60364630482052,YES,NO,NO,NO,NO,"{""coordinates"": [[305352.60255178815, 4829301.199538103]], ""type"": ""MultiPoint""}"
577571,1668747600000,November,Friday,2022,12,D33,,NO,NO,YES,040,St.Andrew-Windfields (40),-79.34696684990557,43.7557658109377,YES,NO,NO,NO,NO,"{""coordinates"": [[317123.21259638906, 4846212.256567582]], ""type"": ""MultiPoint""}"
734606,1740718800000,February,Friday,2025,19,D23,,NO,NO,YES,004,Rexdale-Kipling (4),-79.56667255625318,43.71171531007552,YES,NO,NO,NO,NO,"{""coordinates"": [[299427.16078369226, 4841309.203627155]], ""type"": ""MultiPoint""}"
692265,1722052800000,July,Saturday,2024,21,D14,,YES,NO,NO,162,West Queen West (162),-79.41549412816728,43.64270868488791,YES,NO,NO,YES,NO,"{""coordinates"": [[311617.75398760266, 4833644.234053034]], ""type"": ""MultiPoint""}"
192863,1479790800000,November,Tuesday,2016,15,D32,,YES,NO,NO,031,Yorkdale-Glen Park (31),-79.45767371888715,43.726984853398825,YES,NO,NO,NO,NO,"{""coordinates"": [[308210.0170972415, 4843004.293898147]], ""type"": ""MultiPoint""}"
75207,1424494800000,February,Saturday,2015,16,D32,,NO,NO,YES,039,Bedford Park-Nortown (39),-79.41559741817369,43.72225177013543,YES,NO,NO,NO,NO,"{""coordinates"": [[311600.43003440625, 4842481.059783058]], ""type"": ""MultiPoint""}"
392136,1559966400000,June,Saturday,2019,8,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
393448,1560398400000,June,Thursday,2019,19,D33,1.0,NO,NO,NO,047,Don Valley Village (47),-79.34117485881906,43.77626301707223,YES,NO,YES,NO,NO,"{""coordinates"": [[317585.25461571786, 4848490.303957423]], ""type"": ""MultiPoint""}"
504035,1628222400000,August,Friday,2021,23,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
681652,1717387200000,June,Monday,2024,8,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
787515,1765688400000,December,Sunday,2025,6,D31,,NO,YES,NO,027,York University Heights (27),-79.50500281273223,43.767557182180894,YES,NO,NO,NO,NO,"{""coordinates"": [[304397.22048508015, 4847510.866926807]], ""type"": ""MultiPoint""}"
486038,1613019600000,February,Thursday,2021,17,D23,,NO,NO,YES,008,Humber Heights-Westmount (8),-79.53272826571224,43.696158479140976,YES,NO,NO,NO,NO,"{""coordinates"": [[302161.8952379109, 4839579.27231758]], ""type"": ""MultiPoint""}"
28360,1402286400000,June,Monday,2014,18,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38356484156863,43.647915987019616,YES,NO,NO,NO,NO,"{""coordinates"": [[314192.92960860254, 4834225.852726362]], ""type"": ""MultiPoint""}"
319494,1532664000000,July,Friday,2018,7,D31,,NO,YES,NO,025,Glenfield-Jane Heights (25),-79.51365309661826,43.741235257083886,YES,NO,NO,NO,NO,"{""coordinates"": [[303700.29895825917, 4844586.675904985]], ""type"": ""MultiPoint""}"
79101,1426132800000,March,Thursday,2015,16,D43,,NO,NO,YES,136,West Hill (136),-79.18972080508038,43.76765389604864,YES,NO,NO,NO,NO,"{""coordinates"": [[329780.7317742477, 4847568.38876073]], ""type"": ""MultiPoint""}"
473198,1602216000000,October,Friday,2020,16,D13,,NO,NO,YES,092,Corso Italia-Davenport (92),-79.4430868175514,43.67802091468211,YES,NO,NO,NO,NO,"{""coordinates"": [[309388.94412935385, 4837565.33269228]], ""type"": ""MultiPoint""}"
48867,1412740800000,October,Wednesday,2014,2,NSA,,YES,NO,NO,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
671504,1712808000000,April,Thursday,2024,17,NSA,,YES,NO,NO,NSA,NSA,0.0,0.0,YES,NO,YES,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
354880,1546232400000,December,Monday,2018,15,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.55373578807699,43.61950831052764,YES,NO,NO,NO,NO,"{""coordinates"": [[300463.04302808526, 4831064.746344012]], ""type"": ""MultiPoint""}"
37970,1407211200000,August,Tuesday,2014,6,D42,,NO,YES,NO,129,Agincourt North (129),-79.28528971570825,43.81192268166823,YES,NO,NO,NO,NO,"{""coordinates"": [[322073.6753723108, 4852462.136511676]], ""type"": ""MultiPoint""}"
733621,1740373200000,February,Monday,2025,16,D55,,NO,YES,NO,067,Playter Estates-Danforth (67),-79.34847389730855,43.67823456163602,YES,NO,NO,NO,NO,"{""coordinates"": [[317017.59814849327, 4837598.650913432]], ""type"": ""MultiPoint""}"
39955,1408334400000,August,Monday,2014,13,D32,,NO,NO,YES,027,York University Heights (27),-79.47145783710086,43.76782295794078,YES,NO,NO,NO,NO,"{""coordinates"": [[307097.93671811005, 4847540.777497827]], ""type"": ""MultiPoint""}"
549548,1654401600000,June,Sunday,2022,9,D32,,YES,NO,NO,027,York University Heights (27),-79.46639060847879,43.751202108801095,YES,NO,YES,YES,NO,"{""coordinates"": [[307506.6497477371, 4845694.413443506]], ""type"": ""MultiPoint""}"
194383,1480395600000,November,Tuesday,2016,14,D53,,NO,YES,NO,098,Rosedale-Moore Park (98),-79.3909761562331,43.68055163191124,YES,NO,NO,NO,NO,"{""coordinates"": [[313590.288896906, 4837850.684311033]], ""type"": ""MultiPoint""}"
749969,1748404800000,May,Wednesday,2025,15,D32,,NO,NO,YES,034,Bathurst Manor (34),-79.45673940782359,43.75165848689864,YES,NO,NO,NO,NO,"{""coordinates"": [[308283.8589426766, 4845745.475892923]], ""type"": ""MultiPoint""}"
633432,1695355200000,September,Friday,2023,17,D31,,NO,YES,NO,025,Glenfield-Jane Heights (25),-79.51535841345552,43.757621084889344,YES,NO,NO,NO,NO,"{""coordinates"": [[303563.28017194004, 4846407.103831432]], ""type"": ""MultiPoint""}"
190232,1478667600000,November,Wednesday,2016,18,D32,,NO,NO,YES,036,Newtonbrook West (36),-79.44299740937598,43.77385449256425,YES,NO,NO,NO,NO,"{""coordinates"": [[309388.8317806709, 4848212.044138328]], ""type"": ""MultiPoint""}"
575662,1667883600000,November,Tuesday,2022,16,D41,,NO,NO,YES,126,Dorset Park (126),-79.2913508880576,43.763422433188346,YES,NO,NO,NO,NO,"{""coordinates"": [[321599.6255645177, 4847072.656230626]], ""type"": ""MultiPoint""}"
349704,1544158800000,December,Friday,2018,17,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
439768,1578805200000,January,Sunday,2020,15,D33,,NO,NO,YES,049,Bayview Woods-Steeles (49),-79.39213598212983,43.78500070329029,YES,NO,NO,NO,NO,"{""coordinates"": [[313481.6738165823, 4849454.428139762]], ""type"": ""MultiPoint""}"
306061,1527393600000,May,Sunday,2018,14,D42,,NO,NO,YES,130,Milliken (130),-79.29658580816124,43.80126362740219,YES,NO,NO,NO,NO,"{""coordinates"": [[321167.80259643326, 4851275.647715729]], ""type"": ""MultiPoint""}"
158438,1464667200000,May,Tuesday,2016,14,D33,1.0,NO,NO,NO,042,Banbury-Don Mills (42),-79.32964024221637,43.73996091770656,YES,NO,NO,NO,NO,"{""coordinates"": [[318522.0726927867, 4844459.115695657]], ""type"": ""MultiPoint""}"
309501,1528776000000,June,Tuesday,2018,12,D52,1.0,NO,NO,NO,095,Annex (95),-79.39982104056267,43.66751210934002,YES,NO,NO,YES,NO,"{""coordinates"": [[312878.8994893306, 4836401.162247544]], ""type"": ""MultiPoint""}"
225566,1494561600000,May,Friday,2017,17,D12,,YES,NO,NO,028,Rustic (28),-79.49403734766211,43.7049528537441,YES,NO,NO,NO,NO,"{""coordinates"": [[305280.5571289281, 4840555.782685049]], ""type"": ""MultiPoint""}"
735512,1741150800000,March,Wednesday,2025,23,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
415706,1569211200000,September,Monday,2019,20,D43,1.0,NO,NO,NO,141,Golfdale-Cedarbrae-Woburn (141),-79.2142705252745,43.75732389478342,YES,NO,YES,NO,YES,"{""coordinates"": [[327808.1794343169, 4846413.650009754]], ""type"": ""MultiPoint""}"
608551,1683950400000,May,Saturday,2023,15,D42,,YES,NO,NO,130,Milliken (130),-79.29381780837872,43.81811351168374,YES,NO,YES,NO,NO,"{""coordinates"": [[321385.86742823233, 4853148.17796923]], ""type"": ""MultiPoint""}"
642935,1699506000000,November,Thursday,2023,4,D53,,NO,YES,NO,100,Yonge-Eglinton (100),-79.4107575251708,43.70945448252055,YES,NO,NO,NO,NO,"{""coordinates"": [[311991.9171259607, 4841059.746039394]], ""type"": ""MultiPoint""}"
601304,1680494400000,April,Monday,2023,16,D22,,NO,NO,YES,160,Mimico-Queensway (160),-79.49406583923052,43.60587330105123,YES,NO,NO,NO,NO,"{""coordinates"": [[305279.0478890749, 4829548.598478188]], ""type"": ""MultiPoint""}"
64835,1420261200000,January,Saturday,2015,14,D14,,NO,NO,YES,084,Little Portugal (84),-79.42920632359655,43.64378998985156,YES,NO,NO,NO,NO,"{""coordinates"": [[310511.3807143084, 4833763.3260034695]], ""type"": ""MultiPoint""}"
9164,1392267600000,February,Thursday,2014,15,D33,,NO,NO,YES,052,Bayview Village (52),-79.38856741074802,43.769051789694494,YES,NO,NO,NO,NO,"{""coordinates"": [[313771.28232295753, 4847682.935480215]], ""type"": ""MultiPoint""}"
372392,1552021200000,March,Friday,2019,16,D41,,NO,NO,YES,122,Birchcliffe-Cliffside (122),-79.27168446969817,43.68723743889164,YES,NO,NO,NO,NO,"{""coordinates"": [[323206.4028203882, 4838612.999050878]], ""type"": ""MultiPoint""}"
333754,1538539200000,October,Wednesday,2018,17,D52,,NO,NO,YES,078,Kensington-Chinatown (78),-79.39793503569493,43.65296189280764,YES,NO,NO,NO,NO,"{""coordinates"": [[313032.9837036166, 4834784.89850513]], ""type"": ""MultiPoint""}"
629121,1693454400000,August,Thursday,2023,6,D53,,NO,NO,YES,100,Yonge-Eglinton (100),-79.39944285101079,43.698140524354834,YES,NO,NO,NO,NO,"{""coordinates"": [[312905.2739415341, 4839803.861326021]], ""type"": ""MultiPoint""}"
392860,1560225600000,June,Tuesday,2019,15,D32,,YES,NO,NO,035,Westminster-Branson (35),-79.45091671156823,43.77230920851783,YES,NO,NO,YES,NO,"{""coordinates"": [[308751.4125077002, 4848039.9598712735]], ""type"": ""MultiPoint""}"
253908,1506571200000,September,Thursday,2017,21,D42,1.0,NO,NO,NO,NSA,NSA,0.0,0.0,YES,NO,NO,NO,YES,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
474911,1603425600000,October,Friday,2020,16,D14,,YES,NO,NO,086,Roncesvalles (86),-79.43157842280587,43.64162498846249,YES,NO,NO,YES,NO,"{""coordinates"": [[310320.20647197135, 4833522.6464597965]], ""type"": ""MultiPoint""}"
101007,1437019200000,July,Thursday,2015,10,D32,,NO,NO,YES,034,Bathurst Manor (34),-79.46691645682778,43.76884737138945,YES,NO,NO,NO,NO,"{""coordinates"": [[307463.5189071647, 4847654.722325084]], ""type"": ""MultiPoint""}"
448745,1582693200000,February,Wednesday,2020,17,D32,,NO,NO,YES,034,Bathurst Manor (34),-79.44264762132343,43.75804898318092,YES,NO,NO,NO,NO,"{""coordinates"": [[309418.2062784356, 4846456.125710435]], ""type"": ""MultiPoint""}"
114709,1443499200000,September,Tuesday,2015,11,D32,,NO,NO,YES,034,Bathurst Manor (34),-79.46691645682778,43.76884737138945,YES,NO,NO,NO,NO,"{""coordinates"": [[307463.5189071647, 4847654.722325084]], ""type"": ""MultiPoint""}"
201377,1483074000000,December,Friday,2016,10,D22,,NO,YES,NO,159,Etobicoke City Centre (159),-79.55690958640538,43.61015060503421,YES,NO,NO,NO,NO,"{""coordinates"": [[300206.17696413177, 4830025.335569212]], ""type"": ""MultiPoint""}"
626151,1692072000000,August,Tuesday,2023,18,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
6200,1391230800000,February,Saturday,2014,4,D14,,NO,YES,NO,162,West Queen West (162),-79.41500702832967,43.64143238329806,YES,NO,NO,NO,NO,"{""coordinates"": [[311657.19734169863, 4833502.4844834]], ""type"": ""MultiPoint""}"
708865,1729483200000,October,Monday,2024,12,D23,,NO,NO,YES,006,Kingsview Village-The Westway (6),-79.54672195820916,43.69704647760884,YES,NO,NO,NO,NO,"{""coordinates"": [[301033.9709249062, 4839678.465032169]], ""type"": ""MultiPoint""}"
118867,1445486400000,October,Thursday,2015,19,D31,,NO,YES,NO,027,York University Heights (27),-79.50150980706852,43.77191287666575,YES,NO,NO,NO,NO,"{""coordinates"": [[304678.45334182796, 4847994.758934043]], ""type"": ""MultiPoint""}"
189045,1478145600000,November,Thursday,2016,7,D32,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.45473991914109,43.71408245559866,YES,NO,NO,NO,NO,"{""coordinates"": [[308447.16129244043, 4841571.018234699]], ""type"": ""MultiPoint""}"
527327,1641877200000,January,Tuesday,2022,15,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.56667255625318,43.71171531007552,YES,NO,NO,NO,NO,"{""coordinates"": [[299427.16078369226, 4841309.203627155]], ""type"": ""MultiPoint""}"
748087,1747540800000,May,Sunday,2025,0,D22,3.0,NO,NO,NO,011,Eringate-Centennial-West Deane (11),-79.58771964698013,43.66617620305068,YES,NO,YES,NO,NO,"{""coordinates"": [[297725.7208195808, 4836251.612664053]], ""type"": ""MultiPoint""}"
208782,1486875600000,February,Sunday,2017,8,D14,,NO,NO,YES,078,Kensington-Chinatown (78),-79.40770673291904,43.65647039830517,YES,NO,NO,NO,NO,"{""coordinates"": [[312244.32460505544, 4835173.750907316]], ""type"": ""MultiPoint""}"
731229,1739509200000,February,Friday,2025,15,D31,,NO,NO,YES,025,Glenfield-Jane Heights (25),-79.53051470452836,43.753074985225226,YES,NO,NO,NO,NO,"{""coordinates"": [[302342.6498942925, 4845902.386583368]], ""type"": ""MultiPoint""}"
132108,1451797200000,January,Sunday,2016,14,D14,,NO,NO,YES,172,Dovercourt Village (172),-79.43533392206238,43.65986071074255,YES,NO,NO,NO,NO,"{""coordinates"": [[310015.6370781911, 4835548.288806904]], ""type"": ""MultiPoint""}"
177848,1473393600000,September,Friday,2016,6,D41,,NO,YES,NO,119,Wexford/Maryvale (119),-79.29754027056995,43.725584957455325,YES,NO,NO,NO,NO,"{""coordinates"": [[321111.5507129185, 4842867.820714547]], ""type"": ""MultiPoint""}"
673763,1713931200000,April,Wednesday,2024,23,D55,,YES,NO,NO,057,Broadview North (57),-79.36156748690524,43.68122325465253,YES,NO,YES,NO,NO,"{""coordinates"": [[315961.303663578, 4837928.834549518]], ""type"": ""MultiPoint""}"
253172,1506312000000,September,Monday,2017,17,D22,,NO,NO,YES,019,Long Branch (19),-79.54282374460124,43.59231546720728,YES,NO,NO,NO,NO,"{""coordinates"": [[301342.18489067553, 4828043.287766671]], ""type"": ""MultiPoint""}"
445188,1581138000000,February,Saturday,2020,21,D22,,NO,YES,NO,012,Markland Wood (12),-79.57981699744344,43.62928263102604,YES,NO,NO,NO,NO,"{""coordinates"": [[298359.1006210925, 4832152.305195894]], ""type"": ""MultiPoint""}"
753011,1749873600000,June,Saturday,2025,2,D33,,NO,NO,YES,052,Bayview Village (52),-79.38804471609475,43.766584388106,YES,NO,NO,NO,NO,"{""coordinates"": [[313813.73428480775, 4847408.872234365]], ""type"": ""MultiPoint""}"
61772,1418533200000,December,Sunday,2014,15,D33,,NO,NO,YES,048,Hillcrest Village (48),-79.3680555237825,43.79000712728892,YES,NO,NO,NO,NO,"{""coordinates"": [[315418.9564906844, 4850013.433413938]], ""type"": ""MultiPoint""}"
456292,1590206400000,May,Saturday,2020,11,D55,,NO,YES,YES,066,Danforth (66),-79.31658044162447,43.68837581911328,YES,YES,NO,NO,NO,"{""coordinates"": [[319586.6869608648, 4838730.484666446]], ""type"": ""MultiPoint""}"
262441,1509768000000,November,Saturday,2017,11,D33,,NO,YES,NO,047,Don Valley Village (47),-79.34374645651901,43.77588191564331,YES,NO,NO,NO,NO,"{""coordinates"": [[317378.3235772414, 4848447.571070184]], ""type"": ""MultiPoint""}"
451796,1583985600000,March,Thursday,2020,9,D11,,NO,NO,YES,084,Little Portugal (84),-79.43366002211202,43.64976679731303,YES,NO,NO,NO,NO,"{""coordinates"": [[310151.5416378603, 4834427.018070954]], ""type"": ""MultiPoint""}"
638351,1697515200000,October,Tuesday,2023,16,NSA,,NO,YES,NO,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
148945,1460088000000,April,Friday,2016,18,D12,,NO,YES,NO,110,Keelesdale-Eglinton West (110),-79.47270118850369,43.69069258539013,YES,NO,NO,NO,NO,"{""coordinates"": [[307000.65628795145, 4838971.879638334]], ""type"": ""MultiPoint""}"
156852,1463889600000,May,Sunday,2016,8,D22,,NO,YES,NO,009,Edenbridge-Humber Valley (9),-79.52174848810331,43.6639409769258,YES,NO,NO,NO,NO,"{""coordinates"": [[303045.99633956153, 4835999.781920455]], ""type"": ""MultiPoint""}"
522684,1638766800000,December,Monday,2021,12,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,YES,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
168237,1468987200000,July,Wednesday,2016,5,D12,,NO,YES,NO,111,Rockcliffe-Smythe (111),-79.49374850347074,43.67166993338108,YES,NO,NO,NO,NO,"{""coordinates"": [[305304.1151248132, 4836858.2167122625]], ""type"": ""MultiPoint""}"
204868,1484888400000,January,Friday,2017,13,D22,,YES,NO,NO,016,Stonegate-Queensway (16),-79.51482932229902,43.62357454902827,YES,NO,YES,NO,NO,"{""coordinates"": [[303603.22222809505, 4831515.183790626]], ""type"": ""MultiPoint""}"
551701,1655524800000,June,Saturday,2022,20,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
165562,1467777600000,July,Wednesday,2016,18,D41,,YES,NO,NO,120,Clairlea-Birchmount (120),-79.26530008588671,43.70296932155446,YES,NO,NO,NO,NO,"{""coordinates"": [[323716.1551701272, 4840362.172601662]], ""type"": ""MultiPoint""}"
506277,1629604800000,August,Sunday,2021,18,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.29471819616803,43.745372143718285,YES,NO,YES,NO,NO,"{""coordinates"": [[321333.4715679466, 4845066.657251396]], ""type"": ""MultiPoint""}"
622721,1690344000000,July,Wednesday,2023,15,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
245321,1502942400000,August,Thursday,2017,17,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
338626,1540440000000,October,Thursday,2018,21,D31,,YES,NO,NO,027,York University Heights (27),-79.49116438828091,43.775788258323736,YES,NO,NO,NO,YES,"{""coordinates"": [[305511.26293808216, 4848425.3378727045]], ""type"": ""MultiPoint""}"
203711,1484370000000,January,Saturday,2017,15,D42,,YES,NO,NO,116,Steeles (116),-79.31656049548216,43.8073688286493,YES,NO,YES,NO,NO,"{""coordinates"": [[319559.0281731497, 4851950.163693405]], ""type"": ""MultiPoint""}"
154951,1463025600000,May,Thursday,2016,17,D31,,NO,YES,NO,025,Glenfield-Jane Heights (25),-79.50927748402715,43.73830552944436,YES,NO,NO,NO,NO,"{""coordinates"": [[304052.70022569253, 4844261.145930585]], ""type"": ""MultiPoint""}"
638079,1697428800000,October,Monday,2023,6,NSA,,NO,NO,YES,NSA,NSA,0.0,0.0,YES,NO,NO,NO,NO,"{""coordinates"": [[15861840.491636503, 3.481022266728996e-08]], ""type"": ""MultiPoint""}"
